Date,Brand Name,Country,Gross Sales,Net Sales,Total Sales,Total Ad Spend,Order Count,Return Amount,Sessions,Transactions,Revenue,Profit,ROAS,CPA,CTR,CPC,ConvRate,Valid_ROAS,Valid_CPA,Predicted_ROAS,Recommended_Budget_LP
2024-05-07,Brand A,USA,15452.0,20572.0,16877.0,24876.3272,5,17190,0.0,0.0,0.0,-7999.3272,0.6784361640009302,4975.26544,0.0,0.0,0.0,True,True,0.6719995805482766,0.0
2024-05-05,Brand A,USA,22386.0,25403.0,32336.0,14817.10856,10,15574,0.0,0.0,0.0,17518.89144,2.182342112771832,1481.7108560000001,0.0,0.0,0.0,True,True,2.2084459700084036,0.0
2024-05-07,Brand A,USA,39543.0,23994.0,7810.0,20692.3673,2,482,0.0,0.0,0.0,-12882.367300000002,0.37743385697585213,10346.18365,0.0,0.0,0.0,True,True,0.4889466764581975,0.0
2024-05-07,Brand E,USA,6119.0,13265.0,14464.0,8215.87,8,15594,0.0,0.0,0.0,6248.129999999999,1.760495236657834,1026.98375,0.0,0.0,0.0,True,True,1.7626693007376206,0.0
2024-05-06,Brand C,USA,38239.0,33047.0,37564.0,15565.7774,10,7024,0.0,0.0,0.0,21998.2226,2.413242784777328,1556.5777400000002,0.0,0.0,0.0,True,True,2.4184717408922656,0.0
2024-05-06,Brand D,USA,21210.0,19180.0,35405.0,7272.15666,8,5011,0.0,0.0,0.0,28132.84334,4.868569484310312,909.0195825,0.0,0.0,0.0,True,True,4.893352081316867,0.0
2024-05-06,Brand A,USA,13048.0,39222.0,17820.0,18029.65855,5,963,0.0,0.0,0.0,-209.6585500000001,0.9883714630857499,3605.93171,0.0,0.0,0.0,True,True,0.9836580054320848,0.0
2024-05-06,Brand E,USA,34931.0,11681.0,30315.0,7004.1,10,16893,0.0,0.0,0.0,23310.9,4.328179209320255,700.4100000000001,0.0,0.0,0.0,True,True,4.329802639863104,0.0
2024-05-06,Brand E,USA,20000.0,5285.0,32427.0,7193.45,10,10031,0.0,0.0,0.0,25233.55,4.507850892131036,719.345,0.0,0.0,0.0,True,True,4.509153160520697,0.0
2024-05-06,Brand B,USA,45159.0,22731.0,38873.0,1229.24,8,916,0.0,0.0,0.0,37643.76,31.623604829000033,153.655,0.0,0.0,0.0,True,True,31.839065264730593,0.0
2024-05-06,Brand A,USA,28298.0,28513.0,21834.0,17047.29137,9,18778,0.0,0.0,0.0,4786.708630000001,1.280789981593422,1894.1434855555553,0.0,0.0,0.0,True,True,1.3021257791719762,0.0
2024-05-06,Brand A,USA,29214.0,24470.0,26288.0,3542.32,3,7430,0.0,0.0,0.0,22745.68,7.421125138327423,1180.7733333333333,0.0,0.0,0.0,True,True,7.306196688822722,0.0
2024-05-06,Brand E,USA,17802.0,37038.0,26755.0,6561.37,2,16122,0.0,0.0,0.0,20193.63,4.077654514224926,3280.685,0.0,0.0,0.0,True,True,4.072357543788471,0.0
2024-05-06,Brand B,USA,17853.0,14682.0,37512.0,3666.76,6,2276,0.0,0.0,0.0,33845.24,10.230285047289705,611.1266666666667,0.0,0.0,0.0,True,True,10.331099916361211,0.0
2024-05-07,Brand E,USA,49888.0,14942.0,12618.0,892.09,4,6049,0.0,0.0,0.0,11725.91,14.144312793552219,223.0225,0.0,0.0,0.0,True,True,18.289810604595086,0.0
2024-04-30,Brand E,UAE,10120.0,23592.0,21003.0,5337.47,5,9626,0.0,0.0,0.0,15665.529999999999,3.935010407552642,1067.4940000000001,0.0,0.0,0.0,True,True,3.9515089550278275,0.0
2024-04-30,Brand C,UAE,49382.0,9782.0,23588.0,13473.8612,2,8926,0.0,0.0,0.0,10114.1388,1.7506488785857466,6736.9306,0.0,0.0,0.0,True,True,1.760523984637431,0.0
2024-04-29,Brand A,UAE,38625.0,17216.0,35081.0,1084.13,2,14855,0.0,0.0,0.0,33996.87,32.3586654736978,542.065,0.0,0.0,0.0,True,True,31.72947366192646,0.0
2024-04-29,Brand D,UAE,46504.0,39741.0,14351.0,8426.9759,1,11443,0.0,0.0,0.0,5924.0241000000005,1.7029833917052024,8426.9759,0.0,0.0,0.0,True,True,1.7193816894201235,0.0
2024-04-29,Brand C,UAE,30542.0,29311.0,16783.0,19681.862,8,11657,0.0,0.0,0.0,-2898.862000000001,0.8527140369137838,2460.23275,0.0,0.0,0.0,True,True,0.8075085871873513,0.0
2024-04-29,Brand D,UAE,7722.0,22065.0,37250.0,6711.22718,3,18417,0.0,0.0,0.0,30538.77282,5.550400694377925,2237.0757266666665,0.0,0.0,0.0,True,True,5.561972425572182,0.0
2024-04-29,Brand A,UAE,28322.0,31257.0,38594.0,16874.3182,1,4900,0.0,0.0,0.0,21719.6818,2.2871442592566495,16874.3182,0.0,0.0,0.0,True,True,2.304682079078768,0.0
2024-04-29,Brand B,UAE,23415.0,34510.0,22106.0,9681.7574,2,1950,0.0,0.0,0.0,12424.2426,2.2832631604671274,4840.8787,0.0,0.0,0.0,True,True,2.2958034059783254,0.0
2024-04-29,Brand D,UAE,27009.0,11888.0,19802.0,6910.6422,10,5748,0.0,0.0,0.0,12891.3578,2.8654355741352084,691.06422,0.0,0.0,0.0,True,True,2.887551112174164,0.0
2024-04-29,Brand E,UAE,45932.0,6295.0,38832.0,5326.11,2,5276,0.0,0.0,0.0,33505.89,7.290874578256927,2663.055,0.0,0.0,0.0,True,True,7.309651759508937,0.0
2024-04-29,Brand C,UAE,16385.0,19502.0,16181.0,9095.2357,3,15114,0.0,0.0,0.0,7085.764300000001,1.7790632957428472,3031.745233333333,0.0,0.0,0.0,True,True,1.792513381151575,0.0
2024-04-28,Brand C,UAE,33659.0,6074.0,34842.0,13826.8017,3,12621,0.0,0.0,0.0,21015.1983,2.519888601570094,4608.9339,0.0,0.0,0.0,True,True,2.5026547157662296,0.0
2024-05-03,Brand E,UAE,46776.0,21090.0,12458.0,8983.83,5,13234,0.0,0.0,0.0,3474.17,1.3867136844753296,1796.766,0.0,0.0,0.0,True,True,1.3944059329620635,0.0
2024-04-28,Brand B,UAE,34216.0,29979.0,26296.0,9245.2954,4,18097,0.0,0.0,0.0,17050.704599999997,2.8442574155067017,2311.32385,0.0,0.0,0.0,True,True,2.86818044051679,0.0
2024-04-28,Brand E,UAE,14605.0,15129.0,30444.0,5090.33,3,19207,0.0,0.0,0.0,25353.67,5.980751739081749,1696.7766666666666,0.0,0.0,0.0,True,True,5.977096573956841,0.0
2024-04-28,Brand C,UAE,28611.0,31522.0,20207.0,9701.8528,4,9066,0.0,0.0,0.0,10505.1472,2.0827980403908004,2425.4632,0.0,0.0,0.0,True,True,2.171872111894901,0.0
2024-04-28,Brand C,UAE,47378.0,23912.0,6359.0,11957.92,10,14156,0.0,0.0,0.0,-5598.92,0.531781446940605,1195.792,0.0,0.0,0.0,True,True,0.5281865529471611,0.0
2024-04-28,Brand D,UAE,29792.0,39664.0,29673.0,7252.6711,6,18069,0.0,0.0,0.0,22420.3289,4.091320230969801,1208.7785166666665,0.0,0.0,0.0,True,True,4.110839806940142,0.0
2024-04-28,Brand C,UAE,15181.0,28916.0,38083.0,12602.5474,10,3130,0.0,0.0,0.0,25480.4526,3.0218493762618186,1260.2547399999999,0.0,0.0,0.0,True,True,3.0296764071305677,0.0
2024-04-28,Brand A,UAE,46401.0,17436.0,24148.0,14016.0097,6,5885,0.0,0.0,0.0,10131.9903,1.7228869355020495,2336.001616666667,0.0,0.0,0.0,True,True,1.744292812708282,0.0
2024-04-27,Brand B,UAE,22483.0,8647.0,19144.0,8116.4023,6,13420,0.0,0.0,0.0,11027.5977,2.3586805203088566,1352.7337166666666,0.0,0.0,0.0,True,True,2.381524860970515,0.0
2024-04-27,Brand E,UAE,36477.0,22774.0,30860.0,5121.97,2,15155,0.0,0.0,0.0,25738.03,6.025025527287352,2560.985,0.0,0.0,0.0,True,True,6.059672062624639,0.0
2024-04-27,Brand A,UAE,7566.0,22815.0,16339.0,6786.6,4,205,0.0,0.0,0.0,9552.4,2.4075383844635017,1696.65,0.0,0.0,0.0,True,True,2.419533944983385,0.0
2024-04-27,Brand A,UAE,38160.0,6355.0,18611.0,15475.9146,5,13317,0.0,0.0,0.0,3135.0854,1.2025783600537574,3095.18292,0.0,0.0,0.0,True,True,1.2100182690881887,0.0
2024-04-27,Brand B,UAE,40135.0,24246.0,36795.0,8744.5062,6,15795,0.0,0.0,0.0,28050.4938,4.207784768910107,1457.4177,0.0,0.0,0.0,True,True,4.218829300187795,0.0
2024-04-28,Brand A,UAE,37283.0,22296.0,9186.0,15666.8368,1,17188,0.0,0.0,0.0,-6480.836799999999,0.5863340581935468,15666.8368,0.0,0.0,0.0,True,True,0.6107479826103056,0.0
2024-05-03,Brand C,UAE,12421.0,14033.0,37309.0,15874.1886,7,14573,0.0,0.0,0.0,21434.8114,2.3502933560963237,2267.7412285714286,0.0,0.0,0.0,True,True,2.3575054632505736,0.0
2024-05-02,Brand D,UAE,25976.0,17341.0,9794.0,465.7778,5,18232,0.0,0.0,0.0,9328.2222,21.027193653282744,93.15556000000001,0.0,0.0,0.0,True,True,27.213615965889126,0.0
2024-05-02,Brand E,UAE,7591.0,8413.0,34328.0,6722.75,3,2497,0.0,0.0,0.0,27605.25,5.106243724666245,2240.9166666666665,0.0,0.0,0.0,True,True,5.114215631649925,0.0
2024-05-02,Brand D,UAE,43804.0,8420.0,38698.0,5681.07,3,12628,0.0,0.0,0.0,33016.93,6.811744970577726,1893.6899999999998,0.0,0.0,0.0,True,True,6.836040086069527,0.0
2024-05-02,Brand D,UAE,23213.0,33014.0,7831.0,6731.4523,4,18537,0.0,0.0,0.0,1099.5477,1.1633447955948526,1682.863075,0.0,0.0,0.0,True,True,1.1674946783912548,0.0
2024-05-02,Brand D,UAE,31141.0,6587.0,31548.0,7086.28708,4,10377,0.0,0.0,0.0,24461.712919999998,4.45197882104432,1771.57177,0.0,0.0,0.0,True,True,4.464820008550262,0.0
2024-05-02,Brand B,UAE,43911.0,35190.0,26866.0,4973.2117,1,18327,0.0,0.0,0.0,21892.7883,5.4021428446329764,4973.2117,0.0,0.0,0.0,True,True,5.408256072555006,0.0
2024-05-02,Brand A,UAE,5938.0,33581.0,16912.0,11459.7176,10,9679,0.0,0.0,0.0,5452.2824,1.4757780767651727,1145.97176,0.0,0.0,0.0,True,True,1.4887558869510042,0.0
2024-05-02,Brand E,UAE,45857.0,28457.0,5440.0,7131.04,3,2107,0.0,0.0,0.0,-1691.04,0.7628620790235365,2377.0133333333333,0.0,0.0,0.0,True,True,0.7593476325171126,0.0
2024-05-01,Brand E,UAE,23474.0,32103.0,37106.0,2937.98,2,19551,0.0,0.0,0.0,34168.02,12.6297660297211,1468.99,0.0,0.0,0.0,True,True,12.579680680504923,0.0
2024-05-01,Brand C,UAE,28258.0,13452.0,13987.0,14647.9848,10,19448,0.0,0.0,0.0,-660.9848000000002,0.9548753764408603,1464.79848,0.0,0.0,0.0,True,True,0.948626312618554,0.0
2024-05-01,Brand C,UAE,26153.0,25816.0,5633.0,10739.7433,5,5097,0.0,0.0,0.0,-5106.7433,0.5245004319609762,2147.94866,0.0,0.0,0.0,True,True,0.5239965847106071,0.0
2024-04-30,Brand B,UAE,27781.0,34839.0,32825.0,9476.3115,9,19728,0.0,0.0,0.0,23348.6885,3.463900484909134,1052.9234999999999,0.0,0.0,0.0,True,True,3.5113752204640813,0.0
2024-05-01,Brand A,UAE,44478.0,5518.0,21725.0,16524.78,3,5628,0.0,0.0,0.0,5200.220000000001,1.3146922379602028,5508.259999999999,0.0,0.0,0.0,True,True,1.3311008924584238,0.0
2024-05-01,Brand E,UAE,30313.0,18145.0,21821.0,1036.67,6,3486,0.0,0.0,0.0,20784.33,21.04912845939402,172.77833333333334,0.0,0.0,0.0,True,True,21.876491552657935,0.0
2024-05-01,Brand C,UAE,39225.0,28232.0,20946.0,13338.1929,5,4370,0.0,0.0,0.0,7607.8071,1.5703776483844374,2667.63858,0.0,0.0,0.0,True,True,1.5751677279467442,0.0
2024-05-01,Brand C,UAE,23179.0,23963.0,36684.0,11430.7637,6,15728,0.0,0.0,0.0,25253.2363,3.209234392624178,1905.1272833333333,0.0,0.0,0.0,True,True,3.213638094552609,0.0
2024-05-01,Brand D,UAE,42221.0,24013.0,30450.0,7002.35047,2,19366,0.0,0.0,0.0,23447.64953,4.348539841079962,3501.175235,0.0,0.0,0.0,True,True,4.370973829691237,0.0
2024-05-01,Brand A,UAE,31153.0,8536.0,33668.0,14539.7763,6,456,0.0,0.0,0.0,19128.223700000002,2.315578954264929,2423.29605,0.0,0.0,0.0,True,True,2.3873161886142906,0.0
2024-04-30,Brand E,UAE,9947.0,10345.0,5179.0,3020.71,8,2139,0.0,0.0,0.0,2158.29,1.7144975850048498,377.58875,0.0,0.0,0.0,True,True,1.6377468942718332,0.0
2024-04-30,Brand A,UAE,40812.0,6185.0,28897.0,2918.12,9,975,0.0,0.0,0.0,25978.88,9.902608528778803,324.23555555555555,0.0,0.0,0.0,True,True,9.839336129272269,0.0
2024-04-30,Brand B,UAE,19778.0,35606.0,6245.0,7862.4366,10,261,0.0,0.0,0.0,-1617.4366,0.7942830343458668,786.24366,0.0,0.0,0.0,True,True,0.7881372970734979,0.0
2024-04-30,Brand C,UAE,9424.0,26409.0,22080.0,13856.2562,6,17601,0.0,0.0,0.0,8223.7438,1.5935040231141222,2309.3760333333335,0.0,0.0,0.0,True,True,1.5896172571744134,0.0
2024-04-30,Brand B,UAE,17049.0,12058.0,16368.0,6654.83,7,19084,0.0,0.0,0.0,9713.17,2.4595669611395032,950.6899999999999,0.0,0.0,0.0,True,True,2.4517757994375575,0.0
2024-04-30,Brand A,UAE,31174.0,29805.0,15087.0,16773.239,9,246,0.0,0.0,0.0,-1686.2390000000014,0.89946849263878,1863.6932222222224,0.0,0.0,0.0,True,True,0.8418068110409628,0.0
2024-05-01,Brand B,UAE,15406.0,13314.0,34995.0,5273.4256,6,4990,0.0,0.0,0.0,29721.5744,6.636103863871712,878.9042666666666,0.0,0.0,0.0,True,True,6.642602720652814,0.0
2024-01-01,Brand E,India,63500.0,63500.0,63500.0,3118.0,4,10320,0.0,0.0,0.0,60382.0,20.365618986529828,779.5,0.0,0.0,0.0,True,True,19.548259683415843,0.0
2024-01-01,Brand A,India,63559.0,63559.0,63559.0,7797.0,6,911,0.0,0.0,0.0,55762.0,8.15172502244453,1299.5,0.0,0.0,0.0,True,True,8.115655055369844,0.0
2023-12-31,Brand E,India,63720.0,63720.0,64720.0,7412.0,7,3635,0.0,0.0,0.0,57308.0,8.73178629249865,1058.857142857143,0.0,0.0,0.0,True,True,8.745730246465559,0.0
2023-12-31,Brand D,India,64000.0,57600.0,57600.0,6984.0,1,16309,0.0,0.0,0.0,50616.0,8.24742268041237,6984.0,0.0,0.0,0.0,True,True,8.290806184471743,0.0
2023-12-31,Brand A,India,64108.0,21292.05,21292.05,5295.0,5,17897,0.0,0.0,0.0,15997.05,4.021161473087819,1059.0,0.0,0.0,0.0,True,True,4.069236355377109,0.0
2023-12-31,Brand E,India,64300.0,64300.0,67800.0,5837.0,5,19087,0.0,0.0,0.0,61963.0,11.615555936268631,1167.4,0.0,0.0,0.0,True,True,11.635302742597073,0.0
2023-12-31,Brand E,India,64360.0,64360.0,65860.0,7642.0,7,2044,0.0,0.0,0.0,58218.0,8.618162784611359,1091.7142857142858,0.0,0.0,0.0,True,True,8.616426388540143,0.0
2023-12-31,Brand C,India,64363.62,64363.62,68630.0,8347.0,11,16202,0.0,0.0,0.0,60283.0,8.222115730202468,758.8181818181819,0.0,0.0,0.0,True,True,8.372307003151644,0.0
2023-12-31,Brand E,India,64600.0,64600.0,69198.0,5691.0,7,11465,0.0,0.0,0.0,63507.0,12.159198734844491,813.0,0.0,0.0,0.0,True,True,11.707644693934727,0.0
2023-12-30,Brand B,India,64910.71,43571.43,48800.0,5404.0,6,11308,0.0,0.0,0.0,43396.0,9.030347890451518,900.6666666666666,0.0,0.0,0.0,True,True,8.946265067629568,0.0
2023-12-30,Brand E,India,65180.0,65180.0,67180.0,5406.0,6,817,0.0,0.0,0.0,61774.0,12.42693303736589,901.0,0.0,0.0,0.0,True,True,12.525788493393689,0.0
2024-02-29,Brand D,Japan,25478.0,36522.0,15581.0,4352.45,6,7600,0.0,0.0,0.0,11228.55,3.579822858390102,725.4083333333333,0.0,0.0,0.0,True,True,3.5683948119308555,0.0
2023-12-30,Brand C,India,65305.83,65305.83,67980.0,7400.0,8,756,0.0,0.0,0.0,60580.0,9.186486486486487,925.0,0.0,0.0,0.0,True,True,9.172883704548207,0.0
2023-12-30,Brand E,India,65640.0,65640.0,67640.0,5129.0,5,17089,0.0,0.0,0.0,62511.0,13.187755897835835,1025.8,0.0,0.0,0.0,True,True,13.474907155189241,0.0
2023-12-30,Brand E,India,66220.0,66220.0,68720.0,7560.0,8,6799,0.0,0.0,0.0,61160.0,9.08994708994709,945.0,0.0,0.0,0.0,True,True,9.11809782562522,0.0
2023-12-30,Brand D,India,67000.0,60300.0,68300.0,8296.0,2,8003,0.0,0.0,0.0,60004.0,8.232883317261331,4148.0,0.0,0.0,0.0,True,True,8.329750823509489,0.0
2023-12-30,Brand E,India,67020.0,67020.0,74280.0,3451.0,5,16998,0.0,0.0,0.0,70829.0,21.524195885250652,690.2,0.0,0.0,0.0,True,True,21.31039586067042,0.0
2023-12-30,Brand C,India,67227.85,67227.85,76960.0,8263.0,11,751,0.0,0.0,0.0,68697.0,9.313808544112307,751.1818181818181,0.0,0.0,0.0,True,True,9.396608240861912,0.0
2023-12-29,Brand E,India,67380.0,67380.0,70380.0,3349.0,6,4849,0.0,0.0,0.0,67031.0,21.01522842639594,558.1666666666666,0.0,0.0,0.0,True,True,20.278900264864596,0.0
2023-12-29,Brand C,India,67491.08,67491.08,75590.0,5292.0,15,18633,0.0,0.0,0.0,70298.0,14.283824640967499,352.8,0.0,0.0,0.0,True,True,14.116683327679166,0.0
2023-12-29,Brand C,India,68029.32,68029.32,73760.0,4468.0,11,9962,0.0,0.0,0.0,69292.0,16.508504923903313,406.1818181818182,0.0,0.0,0.0,True,True,16.48458133579866,0.0
2023-12-29,Brand E,India,68080.0,68080.0,70580.0,7287.0,9,19808,0.0,0.0,0.0,63293.0,9.685741731851241,809.6666666666666,0.0,0.0,0.0,True,True,9.811072369625848,0.0
2023-12-29,Brand A,India,68945.07,62660.74,65736.0,3406.0,2,7277,0.0,0.0,0.0,62330.0,19.300058719906048,1703.0,0.0,0.0,0.0,True,True,19.106312821097937,0.0
2023-12-29,Brand D,India,69000.0,69000.0,76500.0,3288.0,1,10798,0.0,0.0,0.0,73212.0,23.266423357664234,3288.0,0.0,0.0,0.0,True,True,22.595721446510467,0.0
2023-12-30,Brand C,India,65238.92,65238.92,74170.0,3501.0,12,6370,0.0,0.0,0.0,70669.0,21.185375606969437,291.75,0.0,0.0,0.0,True,True,21.194311468604653,0.0
2024-01-04,Brand C,India,58783.56,58783.56,66760.0,6173.0,9,3310,0.0,0.0,0.0,60587.0,10.81483881419083,685.8888888888889,0.0,0.0,0.0,True,True,10.89989889568003,0.0
2024-01-04,Brand B,India,58839.28,58035.71,65000.0,4854.0,4,7142,0.0,0.0,0.0,60146.0,13.391017717346518,1213.5,0.0,0.0,0.0,True,True,13.37348033168238,0.0
2024-01-03,Brand A,India,58940.0,-5318.0,-2318.0,7839.0,4,9400,0.0,0.0,0.0,-10157.0,-0.29570098226814645,1959.75,0.0,0.0,0.0,True,True,-0.6450595548159338,0.0
2024-01-03,Brand E,India,59280.0,59280.0,59280.0,3048.0,5,7006,0.0,0.0,0.0,56232.0,19.448818897637796,609.6,0.0,0.0,0.0,True,True,18.69010321668371,0.0
2024-01-03,Brand C,India,59577.55,59577.55,62210.0,6866.0,7,2336,0.0,0.0,0.0,55344.0,9.060588406641422,980.8571428571429,0.0,0.0,0.0,True,True,8.927527243866457,0.0
2024-01-03,Brand E,India,59740.0,59740.0,59740.0,7426.0,7,11715,0.0,0.0,0.0,52314.0,8.044707783463506,1060.857142857143,0.0,0.0,0.0,True,True,8.03685259116314,0.0
2024-01-03,Brand C,India,59815.01,59815.01,61840.0,4361.0,8,19742,0.0,0.0,0.0,57479.0,14.180233891309333,545.125,0.0,0.0,0.0,True,True,13.96586637414767,0.0
2024-01-03,Brand E,India,60160.0,26180.0,26180.0,8284.0,3,19449,0.0,0.0,0.0,17896.0,3.16030902945437,2761.3333333333335,0.0,0.0,0.0,True,True,3.1685913731688053,0.0
2024-01-03,Brand E,India,60160.0,60160.0,63160.0,3094.0,6,10845,0.0,0.0,0.0,60066.0,20.413703943115706,515.6666666666666,0.0,0.0,0.0,True,True,19.12910951055531,0.0
2024-01-03,Brand B,India,60169.48,43135.59,50900.0,8950.0,6,7259,0.0,0.0,0.0,41950.0,5.687150837988827,1491.6666666666667,0.0,0.0,0.0,True,True,5.844842323407047,0.0
2024-01-03,Brand B,India,60593.16,42775.41,51975.0,4728.0,8,7880,0.0,0.0,0.0,47247.0,10.993020304568528,591.0,0.0,0.0,0.0,True,True,10.921421036115467,0.0
2024-01-02,Brand C,India,60843.21,60843.21,69230.0,7652.0,7,1323,0.0,0.0,0.0,61578.0,9.047307893361213,1093.142857142857,0.0,0.0,0.0,True,True,9.063652377660548,0.0
2024-01-01,Brand E,India,63400.0,63400.0,64400.0,5704.0,6,3143,0.0,0.0,0.0,58696.0,11.290322580645162,950.6666666666666,0.0,0.0,0.0,True,True,11.22282356366654,0.0
2024-01-02,Brand A,India,61215.0,37905.0,37905.0,3141.0,2,15702,0.0,0.0,0.0,34764.0,12.067812798471824,1570.5,0.0,0.0,0.0,True,True,12.27437196926869,0.0
2024-01-02,Brand C,India,61232.18,55964.66,59810.0,3723.0,8,1148,0.0,0.0,0.0,56087.0,16.065001343002955,465.375,0.0,0.0,0.0,True,True,16.31341263951106,0.0
2024-01-02,Brand C,India,61240.01,57691.01,60781.0,4632.0,4,15561,0.0,0.0,0.0,56149.0,13.121977547495682,1158.0,0.0,0.0,0.0,True,True,13.163696089195918,0.0
2024-01-02,Brand C,India,61386.78,61386.78,67040.0,5064.0,8,7892,0.0,0.0,0.0,61976.0,13.238546603475513,633.0,0.0,0.0,0.0,True,True,13.229502962660511,0.0
2024-01-02,Brand E,India,61420.0,61420.0,63420.0,8693.0,5,19147,0.0,0.0,0.0,54727.0,7.295525135166225,1738.6,0.0,0.0,0.0,True,True,7.375396562334222,0.0
2024-01-02,Brand E,India,61500.0,61500.0,62000.0,3696.0,6,2667,0.0,0.0,0.0,58304.0,16.774891774891774,616.0,0.0,0.0,0.0,True,True,16.92303748372889,0.0
2024-01-01,Brand B,India,61549.99,44175.0,47640.0,4638.0,5,16370,0.0,0.0,0.0,43002.0,10.271668822768435,927.6,0.0,0.0,0.0,True,True,10.234228318040172,0.0
2024-01-01,Brand D,India,62000.0,62000.0,69500.0,3206.0,1,16297,0.0,0.0,0.0,66294.0,21.678103555832813,3206.0,0.0,0.0,0.0,True,True,20.848932822095975,0.0
2024-01-01,Brand B,India,62139.81,50532.84,59628.75,8192.0,5,8371,0.0,0.0,0.0,51436.75,7.278900146484375,1638.4,0.0,0.0,0.0,True,True,7.373863882458563,0.0
2024-01-01,Brand E,India,62400.0,62400.0,63900.0,4918.0,6,17198,0.0,0.0,0.0,58982.0,12.99308662057747,819.6666666666666,0.0,0.0,0.0,True,True,12.95523352671231,0.0
2024-01-01,Brand A,India,62799.0,61535.0,64535.0,4078.0,4,7786,0.0,0.0,0.0,60457.0,15.825159391858755,1019.5,0.0,0.0,0.0,True,True,16.080594017970995,0.0
2024-01-01,Brand C,India,62900.73,62900.73,72200.0,3217.0,8,4290,0.0,0.0,0.0,68983.0,22.44327012744793,402.125,0.0,0.0,0.0,True,True,21.7566232453659,0.0
2024-01-02,Brand A,India,61178.0,48159.0,48159.0,8815.0,4,7114,0.0,0.0,0.0,39344.0,5.463301191151446,2203.75,0.0,0.0,0.0,True,True,5.496202540724397,0.0
2023-12-26,Brand C,India,76562.49,76562.49,85750.0,7459.0,16,18785,0.0,0.0,0.0,78291.0,11.496179112481565,466.1875,0.0,0.0,0.0,True,True,11.631171439721212,0.0
2023-12-25,Brand C,India,76716.85,75290.07,84782.0,8101.0,13,1627,0.0,0.0,0.0,76681.0,10.465621528206395,623.1538461538462,0.0,0.0,0.0,True,True,10.433524346032042,0.0
2023-12-25,Brand C,India,76797.8,75797.8,81000.0,4760.0,9,10138,0.0,0.0,0.0,76240.0,17.016806722689076,528.8888888888889,0.0,0.0,0.0,True,True,17.754893722087083,0.0
2023-12-25,Brand B,India,76950.84,40825.67,46422.5,6279.0,7,4456,0.0,0.0,0.0,40143.5,7.393295110686415,897.0,0.0,0.0,0.0,True,True,7.375974079023328,0.0
2023-12-25,Brand D,India,77000.0,69300.0,73300.0,8171.0,2,5326,0.0,0.0,0.0,65129.0,8.970750214172073,4085.5,0.0,0.0,0.0,True,True,9.065554343399489,0.0
2023-12-25,Brand E,India,77500.0,77500.0,89750.0,7201.0,7,5569,0.0,0.0,0.0,82549.0,12.463546729620886,1028.7142857142858,0.0,0.0,0.0,True,True,12.510072792220363,0.0
2023-12-25,Brand D,India,78000.0,78000.0,86500.0,5906.0,2,18531,0.0,0.0,0.0,80594.0,14.646122587199459,2953.0,0.0,0.0,0.0,True,True,14.91053390877765,0.0
2023-12-25,Brand C,India,78973.2,78973.2,88450.0,5983.0,9,6183,0.0,0.0,0.0,82467.0,14.783553401303694,664.7777777777778,0.0,0.0,0.0,True,True,14.848604941512928,0.0
2023-12-24,Brand D,India,79000.0,67150.0,67150.0,7839.0,2,11385,0.0,0.0,0.0,59311.0,8.566143640770507,3919.5,0.0,0.0,0.0,True,True,8.495826489932295,0.0
2023-12-24,Brand E,India,79660.0,79660.0,81160.0,5282.0,6,124,0.0,0.0,0.0,75878.0,15.365391897008708,880.3333333333334,0.0,0.0,0.0,True,True,15.226055625170376,0.0
2023-12-24,Brand E,India,79780.0,79780.0,83280.0,8433.0,5,9687,0.0,0.0,0.0,74847.0,9.875489149768766,1686.6,0.0,0.0,0.0,True,True,10.003631918951053,0.0
2023-12-29,Brand A,India,69074.0,69074.0,72074.0,3960.0,6,7923,0.0,0.0,0.0,68114.0,18.20050505050505,660.0,0.0,0.0,0.0,True,True,18.547346689903446,0.0
2023-12-24,Brand C,India,79980.71,76453.92,86620.0,7989.0,9,11116,0.0,0.0,0.0,78631.0,10.842408311428214,887.6666666666666,0.0,0.0,0.0,True,True,10.80667092859739,0.0
2023-12-24,Brand E,India,80040.0,80040.0,80040.0,5255.0,5,6884,0.0,0.0,0.0,74785.0,15.231208372978116,1051.0,0.0,0.0,0.0,True,True,15.124630345755117,0.0
2023-12-24,Brand C,India,80554.99,80554.99,90730.0,4538.0,7,17462,0.0,0.0,0.0,86192.0,19.99338915821948,648.2857142857143,0.0,0.0,0.0,True,True,19.65125551854084,0.0
2023-12-24,Brand D,India,81000.0,77400.0,86400.0,4312.0,2,9643,0.0,0.0,0.0,82088.0,20.037105751391465,2156.0,0.0,0.0,0.0,True,True,19.478640535511843,0.0
2023-12-23,Brand C,India,81131.43,77641.43,81780.0,4512.0,8,8275,0.0,0.0,0.0,77268.0,18.125,564.0,0.0,0.0,0.0,True,True,18.28613254417578,0.0
2023-12-23,Brand A,India,81448.0,62546.31,67063.64,5749.0,6,9273,0.0,0.0,0.0,61314.64,11.665270481822926,958.1666666666666,0.0,0.0,0.0,True,True,11.60133029310684,0.0
2023-12-23,Brand C,India,81515.74,81515.74,92700.0,5172.0,11,1789,0.0,0.0,0.0,87528.0,17.92343387470998,470.1818181818182,0.0,0.0,0.0,True,True,17.948096805751565,0.0
